object_type,schema_name,table_name,column_name,exclude_reason
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,corpname,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,telephone,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,environlinkmen,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,environtel,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,entersize,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,jyfw,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,createtime,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,fax,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,website,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,email,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,description,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,datasource,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,orgid,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,cjr,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,cjsj,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,xgr,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,xgsj,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,sjly,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,rksj,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,gxsj,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,czbj,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,ywid,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,ywmc,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,qxbm,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,ssqx,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,flbm,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,flmc,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,21bsm,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,zcbm,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,dm,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,bdm,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,19bsm,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xh,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,jcdxh,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,jcsj,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,wrwbh,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zxjcz,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,pjjcz,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zdjcz,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xyz,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zxzsz,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,pjzsz,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zdzsz,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xyzsz,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,wrwpfl,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xywrwpfl,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,sjly,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,sjzt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,orgid,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,cjr,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,cjsj,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xgr,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xgsj,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,wm_raster_inversion_config,boundaries_json,字段无注释
column,public,wm_raster_inversion_config,labels_json,字段无注释
column,public,wm_raster_inversion_config,colors_json,字段无注释
column,public,wm_water_source_bak0421,id,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,code,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,name,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,alias,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,area_code,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,address,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,river_system_code,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,river_system_name,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,source_type,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,supply_type,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,supply_service,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,source_state,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,service_people_count,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,supply_water_daily,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,supply_water_year,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,supply_water_avg,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,check_result,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,has_monitor,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,monitor_count,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,monitor_result,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,traffic_pass_info,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,has_take_cert,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,take_cert_code,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,has_health_cert,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,health_cert_code,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,process_technology,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,protect_area_level1,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,protect_area_level2,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,approve_area,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,lon,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,lat,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,image_path,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,remark,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,protect_area_status,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,protect_area_cert,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,protect_area_define,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,polluter_level1,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,polluter_level2,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,traffice_pass_enviroment,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,traffice_pass_finish,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,traffice_pass_handle,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,protect_flag_define,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,protect_flag_finish,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,protect_flag_hanle,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,protect_flag_problem,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,geom1,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,geom2,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,level,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,river_system_name_3,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,water_word_info,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,dbsqssw,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,dbssjksw,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,dxsmctj,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,dxshsjzlx,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,dxssjjs,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,dxsswms,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,ccsy,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,cjjjdkhzb,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,river_system_name_2,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,build_year,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_water_source_bak0421,used_year,所属表被排除: 备份表，与主表重复，训练价值低
column,public,wm_waterbody_info,country,字段无注释
column,public,wm_waterquality_day_records,record_type,字段无注释
column,public,wst_layer_river,metadata_json,字段无注释
