table_schema,table_name,column_name,ordinal_position,data_type,udt_name,is_nullable,column_default,column_comment,has_comment,table_comment
public,gis_region_city,geom,2,USER-DEFINED,geometry,YES,,,False,
public,gis_region_city,region_name,3,character varying,varchar,YES,,行政区划名称,True,
public,gis_region_city,region_code,4,character varying,varchar,YES,,行政区划编码,True,
public,gis_region_county,id,1,integer,int4,NO,nextval('gis_region_qx_id_seq'::regclass),,False,行政区-区县
public,gis_region_county,geom,2,USER-DEFINED,geometry,YES,,,False,行政区-区县
public,gis_region_county,region_name,3,character varying,varchar,YES,,行政区名称,True,行政区-区县
public,gis_region_county,city,4,character varying,varchar,YES,,市级名称,True,行政区-区县
public,gis_region_county,region_code,5,character varying,varchar,YES,,行政区编码,True,行政区-区县
public,gis_region_population,id,1,bigint,int8,NO,,,False,
public,gis_region_population,region_id,2,bigint,int8,YES,,,False,
public,gis_region_population,city_population,3,double precision,float8,YES,,,False,
public,gis_region_population,city_area,4,double precision,float8,YES,,,False,
public,gis_region_population,city_quantity,5,double precision,float8,YES,,,False,
public,gis_region_population,rural_population,6,double precision,float8,YES,,,False,
public,gis_region_population,rural_area,7,double precision,float8,YES,,,False,
public,gis_region_population,rural_quantity,8,double precision,float8,YES,,,False,
public,gis_region_population,year,9,bigint,int8,YES,,,False,
public,gis_region_population,create_by,10,bigint,int8,YES,,,False,
public,gis_region_population,create_time,11,timestamp without time zone,timestamp,YES,,,False,
public,gis_region_population,update_by,12,bigint,int8,YES,,,False,
public,gis_region_population,update_time,13,timestamp without time zone,timestamp,YES,,,False,
public,gis_region_population,del_flag,14,character,bpchar,YES,0,,False,
public,gis_region_township,id,1,integer,int4,NO,nextval('gis_region_xz_id_seq'::regclass),,False,行政区划-乡镇
public,gis_region_township,geom,2,USER-DEFINED,geometry,YES,,,False,行政区划-乡镇
public,gis_region_township,region_code,3,character varying,varchar,YES,,行政区划编码,True,行政区划-乡镇
public,gis_region_township,county,4,character varying,varchar,YES,,区县名称,True,行政区划-乡镇
public,gis_region_township,region_name,5,character varying,varchar,YES,,行政区划名称,True,行政区划-乡镇
public,gis_region_township,city,6,character varying,varchar,YES,,市级名称,True,行政区划-乡镇
public,gis_watershed_partition,id,1,bigint,int8,NO,,,False,空间-流域分区数据
public,gis_watershed_partition,name,2,character varying,varchar,YES,,名称,True,空间-流域分区数据
public,gis_watershed_partition,name_alias,3,character varying,varchar,YES,,别名,True,空间-流域分区数据
public,gis_watershed_partition,area,4,double precision,float8,YES,0,面积：平方千米,True,空间-流域分区数据
public,gis_watershed_partition,remark,5,character varying,varchar,YES,,备注,True,空间-流域分区数据
public,gis_watershed_partition,code,6,character varying,varchar,YES,,编码,True,空间-流域分区数据
public,gis_watershed_partition,create_by,7,bigint,int8,YES,1,创建人,True,空间-流域分区数据
public,gis_watershed_partition,create_time,8,timestamp without time zone,timestamp,YES,CURRENT_TIMESTAMP,创建时间,True,空间-流域分区数据
public,gis_watershed_partition,update_by,9,bigint,int8,YES,1,更新人,True,空间-流域分区数据
public,gis_watershed_partition,update_time,10,timestamp without time zone,timestamp,YES,CURRENT_TIMESTAMP,更新时间,True,空间-流域分区数据
public,gis_watershed_partition,del_flag,11,character,bpchar,YES,'0'::bpchar,删除标记: 0-未删除、1-已删除,True,空间-流域分区数据
public,gis_watershed_partition,geom,12,USER-DEFINED,geometry,YES,,图形,True,空间-流域分区数据
public,gis_watershed_partition,version,13,smallint,int2,YES,0,当前版本：从0开始递增,True,空间-流域分区数据
public,gis_watershed_partition_3,id,1,integer,int4,NO,nextval('gis_watershed_partition_3_id_seq'::regclass),,False,
public,gis_watershed_partition_3,geom,2,USER-DEFINED,geometry,YES,,,False,
public,gis_watershed_partition_3,basin,3,character varying,varchar,YES,,流域,True,
public,gis_watershed_partition_3,name,4,character varying,varchar,YES,,名称,True,
public,gis_watershed_partition_3,area,5,double precision,float8,YES,,面积：平方米,True,
public,gis_watershed_partition_4,id,1,integer,int4,NO,nextval('gis_watershed_partition_4_id_seq'::regclass),,False,
public,gis_watershed_partition_4,geom,2,USER-DEFINED,geometry,YES,,,False,
public,gis_watershed_partition_4,basin,3,character varying,varchar,YES,,流域,True,
public,gis_watershed_partition_4,last_name,4,character varying,varchar,YES,,上一级流域名称,True,
public,gis_watershed_partition_4,poly_area,5,double precision,float8,YES,,,False,
public,gis_watershed_partition_4,name,6,character varying,varchar,YES,,名称,True,
public,gis_watershed_partition_4,area,7,double precision,float8,YES,,面积：平方米,True,
public,gis_watershed_partition_4,section_name,8,character varying,varchar,YES,,对应断面名称,True,
public,gis_watershed_partition_4,2021,9,character varying,varchar,YES,,,False,
public,gis_watershed_partition_4,2025,10,character varying,varchar,YES,,,False,
public,gis_watershed_partition_4,2035,11,character varying,varchar,YES,,,False,
public,layer_boundary_enterprise,id,1,integer,int4,NO,"nextval('""企业边界_id_seq""'::regclass)",,False,工业园区-企业边界
public,layer_boundary_enterprise,name,2,character varying,varchar,YES,,,False,工业园区-企业边界
public,layer_boundary_enterprise,code,3,character varying,varchar,YES,,,False,工业园区-企业边界
public,layer_boundary_enterprise,geom,4,USER-DEFINED,geometry,YES,,,False,工业园区-企业边界
public,layer_boundary_park,id,1,integer,int4,NO,,,False,工业园区-园区边界
public,layer_boundary_park,geom,2,USER-DEFINED,geometry,YES,,,False,工业园区-园区边界
public,layer_boundary_park,name,3,character varying,varchar,YES,,,False,工业园区-园区边界
public,layer_boundary_park,code,4,character varying,varchar,YES,,,False,工业园区-园区边界
public,layer_boundary_park,name_part,5,character varying,varchar,YES,,分园名称,True,工业园区-园区边界
public,layer_boundary_park,region_name,6,character varying,varchar,YES,,行政区名称,True,工业园区-园区边界
public,layer_boundary_park,park_level,7,integer,int4,YES,,园区级别：0-未知、1-国家级、2-省级、3-市级,True,工业园区-园区边界
public,layer_entity_process,id,1,bigint,int8,NO,,主键,True,溯源关系查询流程：使用到的图层信息
public,layer_entity_process,process_type,2,character varying,varchar,YES,'industrial'::character varying,溯源查询类型：industrial-工业园区,True,溯源关系查询流程：使用到的图层信息
public,layer_entity_process,layer_type,3,smallint,int2,YES,0,溯源查询类型：0-查询图层、1-静态图层...,True,溯源关系查询流程：使用到的图层信息
public,layer_entity_process,layer_name_en,4,character varying,varchar,NO,,图层英文名称,True,溯源关系查询流程：使用到的图层信息
public,layer_entity_process,layer_name_cn,5,character varying,varchar,YES,,图层中文名称,True,溯源关系查询流程：使用到的图层信息
public,layer_entity_process,geom_type,6,character varying,varchar,YES,,图形类型：点、线、面,True,溯源关系查询流程：使用到的图层信息
public,layer_entity_process,layer_level,7,smallint,int2,YES,0,图层层级：查询过程的级别,True,溯源关系查询流程：使用到的图层信息
public,layer_entity_process,query_expand_mark,8,smallint,int2,YES,0,扩展查询标记：关联查询相关属性,True,溯源关系查询流程：使用到的图层信息
public,layer_entity_process,remark,9,character varying,varchar,YES,,备注,True,溯源关系查询流程：使用到的图层信息
public,layer_entity_relation,id,1,bigint,int8,NO,,主键,True,图层-要素关联关系表
public,layer_entity_relation,entity_code_1,2,character varying,varchar,NO,,要素编码1,True,图层-要素关联关系表
public,layer_entity_relation,layer_name_1,3,character varying,varchar,NO,,图层名称1,True,图层-要素关联关系表
public,layer_entity_relation,relation,4,character varying,varchar,YES,,关系名称,True,图层-要素关联关系表
public,layer_entity_relation,entity_code_2,5,character varying,varchar,NO,,要素编码2,True,图层-要素关联关系表
public,layer_entity_relation,layer_name_2,6,character varying,varchar,NO,,图层名称2,True,图层-要素关联关系表
public,layer_entity_relation,create_date,7,timestamp without time zone,timestamp,YES,CURRENT_TIMESTAMP,创建时间,True,图层-要素关联关系表
public,layer_entity_relation,delete_mark,8,smallint,int2,YES,0,删除标志：0-正常、1-删除,True,图层-要素关联关系表
public,layer_industrial_ghysgw,id,1,integer,int4,NO,,,False,工业园区-规划雨水管网
public,layer_industrial_ghysgw,geom,2,USER-DEFINED,geometry,YES,,,False,工业园区-规划雨水管网
public,layer_industrial_ghysgw,name,3,character varying,varchar,YES,,,False,工业园区-规划雨水管网
public,layer_industrial_ghysgw,code,4,character varying,varchar,YES,,,False,工业园区-规划雨水管网
public,layer_industrial_lsf,id,1,integer,int4,NO,,,False,工业园区-园区临时闸阀
public,layer_industrial_lsf,geom,2,USER-DEFINED,geometry,YES,,,False,工业园区-园区临时闸阀
public,layer_industrial_lsf,name,3,character varying,varchar,YES,,,False,工业园区-园区临时闸阀
public,layer_industrial_lsf,code,4,character varying,varchar,YES,,,False,工业园区-园区临时闸阀
public,layer_industrial_xzysgw,id,1,integer,int4,NO,,,False,工业园区-现状雨水管网
public,layer_industrial_xzysgw,geom,2,USER-DEFINED,geometry,YES,,,False,工业园区-现状雨水管网
public,layer_industrial_xzysgw,name,3,character varying,varchar,YES,,,False,工业园区-现状雨水管网
public,layer_industrial_xzysgw,code,4,character varying,varchar,YES,,,False,工业园区-现状雨水管网
public,layer_industrial_yjf,id,1,integer,int4,NO,,,False,工业园区-园区永久闸阀
public,layer_industrial_yjf,geom,2,USER-DEFINED,geometry,YES,,,False,工业园区-园区永久闸阀
public,layer_industrial_yjf,name,3,character varying,varchar,YES,,,False,工业园区-园区永久闸阀
public,layer_industrial_yjf,code,4,character varying,varchar,YES,,,False,工业园区-园区永久闸阀
public,layer_industrial_yjsgc,id,1,integer,int4,NO,,,False,工业园区-应急事故池
public,layer_industrial_yjsgc,geom,2,USER-DEFINED,geometry,YES,,,False,工业园区-应急事故池
public,layer_industrial_yjsgc,x,3,double precision,float8,YES,,,False,工业园区-应急事故池
public,layer_industrial_yjsgc,y,4,double precision,float8,YES,,,False,工业园区-应急事故池
public,layer_industrial_yjsgc,name,5,character varying,varchar,YES,,,False,工业园区-应急事故池
public,layer_industrial_yjsgc,code,6,character varying,varchar,YES,,,False,工业园区-应急事故池
public,layer_industrial_ysc,id,1,integer,int4,NO,,,False,工业园区-雨水池
public,layer_industrial_ysc,geom,2,USER-DEFINED,geometry,YES,,,False,工业园区-雨水池
public,layer_industrial_ysc,x,3,double precision,float8,YES,,,False,工业园区-雨水池
public,layer_industrial_ysc,y,4,double precision,float8,YES,,,False,工业园区-雨水池
public,layer_industrial_ysc,name,5,character varying,varchar,YES,,,False,工业园区-雨水池
public,layer_industrial_ysc,code,6,character varying,varchar,YES,,,False,工业园区-雨水池
public,layer_outlet_sewage,id,1,integer,int4,NO,"nextval('""污水排放口_id_seq""'::regclass)",,False,工业园区-污水排放口
public,layer_outlet_sewage,x,2,double precision,float8,YES,,,False,工业园区-污水排放口
public,layer_outlet_sewage,y,3,double precision,float8,YES,,,False,工业园区-污水排放口
public,layer_outlet_sewage,name,4,character varying,varchar,YES,,,False,工业园区-污水排放口
public,layer_outlet_sewage,code,5,character varying,varchar,YES,,,False,工业园区-污水排放口
public,layer_outlet_sewage,jcdbh,6,character varying,varchar,YES,,监测点编号,True,工业园区-污水排放口
public,layer_outlet_sewage,geom,7,USER-DEFINED,geometry,YES,,,False,工业园区-污水排放口
public,layer_partition_2,id,1,integer,int4,NO,nextval('layer_partition_2_id_seq'::regclass),,False,二级分区
public,layer_partition_2,geom,2,USER-DEFINED,geometry,YES,,,False,二级分区
public,layer_partition_2,name,3,character varying,varchar,YES,,分区名称,True,二级分区
public,layer_partition_2,name_1,4,character varying,varchar,YES,,一级分区名称,True,二级分区
public,layer_partition_2,area,5,double precision,float8,YES,,面积,True,二级分区
public,layer_partition_3,id,1,integer,int4,NO,nextval('layer_partition_3_id_seq'::regclass),,False,三级分区
public,layer_partition_3,geom,2,USER-DEFINED,geometry,YES,,,False,三级分区
public,layer_partition_3,name,3,character varying,varchar,YES,,分区名称,True,三级分区
public,layer_partition_3,name_2,4,character varying,varchar,YES,,二级分区名称,True,三级分区
public,layer_partition_3,name_1,5,character varying,varchar,YES,,一级分区名称,True,三级分区
public,layer_partition_3,area,6,double precision,float8,YES,,面积,True,三级分区
public,layer_reservoir_provincial,id,1,integer,int4,NO,nextval('layer_reservoir_provincial_id_seq'::regclass),,False,省控水库
public,layer_reservoir_provincial,geom,2,USER-DEFINED,geometry,YES,,,False,省控水库
public,layer_reservoir_provincial,objectid,3,bigint,int8,YES,,,False,省控水库
public,layer_reservoir_provincial,cc,4,character varying,varchar,YES,,,False,省控水库
public,layer_reservoir_provincial,gb,5,character varying,varchar,YES,,,False,省控水库
public,layer_reservoir_provincial,bas,6,character varying,varchar,YES,,,False,省控水库
