schema,table,column,type,has_comment,comment
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zdjcz,numeric,yes,最大监测值
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xyz,numeric,yes,最小监测值
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zxzsz,numeric,yes,最新指数值
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,pjzsz,numeric,yes,平均指数值
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zdzsz,numeric,yes,最大指数值
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xyzsz,numeric,yes,最小指数值
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,wrwpfl,numeric,yes,污染物排放量
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xywrwpfl,numeric,yes,小时污染物排放量
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,sjly,character varying(500),yes,数据来源
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,sjzt,character varying(500),yes,数据状态
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zt,character varying(500),yes,记录状态
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,orgid,character varying(500),yes,所属机构ID
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,cjr,character varying(500),yes,创建人
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,cjsj,timestamp without time zone,yes,创建时间
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xgr,character varying(500),yes,修改人
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xgsj,timestamp without time zone,yes,修改时间
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,dt,character varying(255),yes,分区日期
public,wh_hydrological_day_records,id,bigint,yes,id
public,wh_hydrological_day_records,station_id,bigint,yes,所属站点id
public,wh_hydrological_day_records,m1_value,double precision,yes,水深（单位米）
public,wh_hydrological_day_records,m1_count,bigint,yes,记录数1
public,wh_hydrological_day_records,m2_value,double precision,yes,流速（单位m/s）
public,wh_hydrological_day_records,m2_count,bigint,yes,记录数2
public,wh_hydrological_day_records,m3_value,double precision,yes,流量（单位m3/s）
public,wh_hydrological_day_records,m3_count,bigint,yes,记录数3
public,wh_hydrological_day_records,m4_value,double precision,yes,m4_value
public,wh_hydrological_day_records,m4_count,bigint,yes,记录数4
public,wh_hydrological_day_records,m5_value,double precision,yes,m5_value
public,wh_hydrological_day_records,m5_count,bigint,yes,记录数5
public,wh_hydrological_day_records,m6_value,double precision,yes,m6_value
public,wh_hydrological_day_records,m6_count,bigint,yes,记录数6
public,wh_hydrological_day_records,m7_value,double precision,yes,m7_value
public,wh_hydrological_day_records,m7_count,bigint,yes,记录数7
public,wh_hydrological_day_records,m8_value,double precision,yes,m8_value
public,wh_hydrological_day_records,m8_count,bigint,yes,记录数8
public,wh_hydrological_day_records,m9_value,double precision,yes,m9_value
public,wh_hydrological_day_records,m9_count,bigint,yes,记录数9
public,wh_hydrological_day_records,m10_value,double precision,yes,m10_value
public,wh_hydrological_day_records,m10_count,bigint,yes,记录数10
public,wh_hydrological_day_records,record_type,character(1),yes,记录类型：0 自动、1 手工
public,wh_hydrological_day_records,monitor_time,timestamp without time zone,yes,监测时间
public,wh_hydrological_day_records,create_by,bigint,yes,创建人
public,wh_hydrological_day_records,create_time,timestamp without time zone,yes,创建时间
public,wh_hydrological_day_records,update_by,bigint,yes,更新人
public,wh_hydrological_day_records,update_time,timestamp without time zone,yes,更新时间
public,wh_hydrological_day_records,del_flag,character(1),yes,删除标记：0 未删除、1 已删除
public,wh_hydrological_hour_records,id,bigint,yes,id
public,wh_hydrological_hour_records,station_id,bigint,yes,所属站点id
public,wh_hydrological_hour_records,m1_value,double precision,yes,水深（单位米）
public,wh_hydrological_hour_records,m2_value,double precision,yes,流速（单位m/s）
public,wh_hydrological_hour_records,m3_value,double precision,yes,流量（单位m3/s）
public,wh_hydrological_hour_records,m4_value,double precision,yes,m4_value
public,wh_hydrological_hour_records,m5_value,double precision,yes,m5_value
public,wh_hydrological_hour_records,m6_value,double precision,yes,m6_value
public,wh_hydrological_hour_records,m7_value,double precision,yes,m7_value
public,wh_hydrological_hour_records,m8_value,double precision,yes,m8_value
public,wh_hydrological_hour_records,m9_value,double precision,yes,m9_value
public,wh_hydrological_hour_records,m10_value,double precision,yes,m10_value
public,wh_hydrological_hour_records,record_type,character(1),yes,记录类型：0 自动、1 手工
public,wh_hydrological_hour_records,monitor_time,timestamp without time zone,yes,监测时间
public,wh_hydrological_hour_records,create_by,bigint,yes,创建人
public,wh_hydrological_hour_records,create_time,timestamp without time zone,yes,创建时间
public,wh_hydrological_hour_records,update_by,bigint,yes,更新人
public,wh_hydrological_hour_records,update_time,timestamp without time zone,yes,更新时间
public,wh_hydrological_hour_records,del_flag,character(1),yes,删除标记：0 未删除、1 已删除
public,wh_hydrological_records_1,id,bigint,yes,主键id
public,wh_hydrological_records_1,station_id,bigint,yes,所属站点id
public,wh_hydrological_records_1,indicator_code,character varying(100),yes,监测指标编号
public,wh_hydrological_records_1,monitor_value,double precision,yes,监测值
public,wh_hydrological_records_1,monitor_time,timestamp without time zone,yes,监测时间
public,wh_hydrological_records_1,record_type,character(1),yes,记录类型：0 自动、1 手工
public,wh_hydrological_records_1,create_by,bigint,yes,创建人
public,wh_hydrological_records_1,create_time,timestamp without time zone,yes,创建时间
public,wh_hydrological_records_1,update_by,bigint,yes,更新人
public,wh_hydrological_records_1,update_time,timestamp without time zone,yes,更新时间
public,wh_hydrological_records_1,del_flag,character(1),yes,删除标记：0 未删除、1 已删除
public,wh_meteorological_day_records,id,bigint,yes,id
public,wh_meteorological_day_records,station_id,bigint,yes,所属站点id
public,wh_meteorological_day_records,m1_value,double precision,yes,风速（单位m/s）
public,wh_meteorological_day_records,m1_count,bigint,yes,记录数1
public,wh_meteorological_day_records,m2_value,double precision,yes,风向
public,wh_meteorological_day_records,m2_count,bigint,yes,记录数2
public,wh_meteorological_day_records,m3_value,double precision,yes,气压（单位hPa）
public,wh_meteorological_day_records,m3_count,bigint,yes,记录数3
public,wh_meteorological_day_records,m4_value,double precision,yes,气温（单位℃）
public,wh_meteorological_day_records,m4_count,bigint,yes,记录数4
public,wh_meteorological_day_records,m5_value,double precision,yes,相对湿度（单位RH）
public,wh_meteorological_day_records,m5_count,bigint,yes,记录数5
public,wh_meteorological_day_records,m6_value,double precision,yes,雨量（单位mm/m2）
public,wh_meteorological_day_records,m6_count,bigint,yes,记录数6
public,wh_meteorological_day_records,m7_value,double precision,yes,蒸发量（单位mm/m2）
public,wh_meteorological_day_records,m7_count,bigint,yes,记录数7
public,wh_meteorological_day_records,m8_value,double precision,yes,小时降雨量（mm）
public,wh_meteorological_day_records,m8_count,bigint,yes,记录数8
public,wh_meteorological_day_records,m9_value,double precision,yes,24小时降雨量（mm）
public,wh_meteorological_day_records,m9_count,bigint,yes,记录数9
public,wh_meteorological_day_records,m10_value,double precision,yes,累计降雨量（mm）
public,wh_meteorological_day_records,m10_count,bigint,yes,记录数10
public,wh_meteorological_day_records,m11_value,double precision,yes,m11_value
public,wh_meteorological_day_records,m11_count,bigint,yes,记录数11
public,wh_meteorological_day_records,m12_value,double precision,yes,m12_value
public,wh_meteorological_day_records,m12_count,bigint,yes,记录数12
public,wh_meteorological_day_records,m13_value,double precision,yes,m13_value
public,wh_meteorological_day_records,m13_count,bigint,yes,记录数13
public,wh_meteorological_day_records,m14_value,double precision,yes,m14_value
public,wh_meteorological_day_records,m14_count,bigint,yes,记录数14
public,wh_meteorological_day_records,m15_value,double precision,yes,m15_value
public,wh_meteorological_day_records,m15_count,bigint,yes,记录数15
public,wh_meteorological_day_records,rain_fall,double precision,yes,8-20时降水量（mm）
public,wh_meteorological_day_records,high_temp,double precision,yes,日最高气温（℃）
public,wh_meteorological_day_records,low_temp,double precision,yes,日最低气温（℃）
public,wh_meteorological_day_records,record_type,character(1),yes,记录类型：0 自动、1 手工
public,wh_meteorological_day_records,monitor_time,timestamp without time zone,yes,监测时间
public,wh_meteorological_day_records,create_by,bigint,yes,创建人
public,wh_meteorological_day_records,create_time,timestamp without time zone,yes,创建时间
public,wh_meteorological_day_records,update_by,bigint,yes,更新人
public,wh_meteorological_day_records,update_time,timestamp without time zone,yes,更新时间
public,wh_meteorological_day_records,del_flag,character(1),yes,删除标记：0 未删除、1 已删除
public,wh_meteorological_hour_records,id,bigint,yes,id
public,wh_meteorological_hour_records,station_id,bigint,yes,所属站点id
public,wh_meteorological_hour_records,m1_value,double precision,yes,风速（m/s）
public,wh_meteorological_hour_records,m2_value,double precision,yes,风向
public,wh_meteorological_hour_records,m3_value,double precision,yes,气压（hPa）
public,wh_meteorological_hour_records,m4_value,double precision,yes,气温（℃）
public,wh_meteorological_hour_records,m5_value,double precision,yes,相对湿度（%）
public,wh_meteorological_hour_records,m6_value,double precision,yes,分钟降雨量（mm）
public,wh_meteorological_hour_records,m7_value,double precision,yes,蒸发量（单位mm/m2）
public,wh_meteorological_hour_records,m8_value,double precision,yes,小时降雨量（mm）
public,wh_meteorological_hour_records,m9_value,double precision,yes,24小时降雨量（mm）
public,wh_meteorological_hour_records,m10_value,double precision,yes,累计降雨量（mm）
public,wh_meteorological_hour_records,m11_value,double precision,yes,m11_value
public,wh_meteorological_hour_records,m12_value,double precision,yes,m12_value
public,wh_meteorological_hour_records,m13_value,double precision,yes,m13_value
public,wh_meteorological_hour_records,m14_value,double precision,yes,m14_value
public,wh_meteorological_hour_records,m15_value,double precision,yes,m15_value
public,wh_meteorological_hour_records,record_type,character(1),yes,记录类型：0 自动、1 手工
public,wh_meteorological_hour_records,monitor_time,timestamp without time zone,yes,监测时间
public,wh_meteorological_hour_records,create_by,bigint,yes,创建人
public,wh_meteorological_hour_records,create_time,timestamp without time zone,yes,创建时间
public,wh_meteorological_hour_records,update_by,bigint,yes,更新人
public,wh_meteorological_hour_records,update_time,timestamp without time zone,yes,更新时间
public,wh_meteorological_hour_records,del_flag,character(1),yes,删除标记：0 未删除、1 已删除
public,wh_meteorological_predict_day_records,id,text,yes,id
public,wh_meteorological_predict_day_records,station_id,bigint,yes,所属站点id
public,wh_meteorological_predict_day_records,winddirect_10m_24h,double precision,yes,10米风向（24小时平均）
public,wh_meteorological_predict_day_records,winddirect8_10m_24h,character varying(16),yes,10米8方位风向（24小时）
public,wh_meteorological_predict_day_records,winddirect16_10m_24h,character varying(16),yes,10米16方位风向（24小时）
public,wh_meteorological_predict_day_records,hum_2m_24h,double precision,yes,2米湿度（24小时平均）
public,wh_meteorological_predict_day_records,hum_2m_24h_min,double precision,yes,2米湿度最小值（24小时）
public,wh_meteorological_predict_day_records,hum_2m_24h_max,double precision,yes,2米湿度最大值（24小时）
public,wh_meteorological_predict_day_records,stapress_24h,double precision,yes,地面气压（24小时平均）
public,wh_meteorological_predict_day_records,pressure_24h,double precision,yes,海平面气压（24小时平均）
public,wh_meteorological_predict_day_records,p850inver_24h,double precision,yes,850hPa逆温层高度（24小时）
public,wh_meteorological_predict_day_records,p925inver_24h,double precision,yes,925hPa逆温层高度（24小时）
public,wh_meteorological_predict_day_records,swdown_24h,double precision,yes,短波辐射通量（24小时平均）
public,wh_meteorological_predict_day_records,glw_24h,double precision,yes,长波辐射通量（24小时平均）
public,wh_meteorological_predict_day_records,height_24h,double precision,yes,边界层高度（24小时）
public,wh_meteorological_predict_day_records,rain_24h_total,double precision,yes,24小时总降雨量
public,wh_meteorological_predict_day_records,dewpoint_24h,double precision,yes,露点温度（24小时）
public,wh_meteorological_predict_day_records,lowcloud_24h,double precision,yes,低云量（24小时）
public,wh_meteorological_predict_day_records,midcloud_24h,double precision,yes,中云量（24小时）
public,wh_meteorological_predict_day_records,highcloud_24h,double precision,yes,高云量（24小时）
public,wh_meteorological_predict_day_records,totalcloud_24h,double precision,yes,总云量（24小时）
public,wh_meteorological_predict_day_records,tem_2m_24h,double precision,yes,2米温度（24小时平均）
public,wh_meteorological_predict_day_records,tem_2m_24h_min,double precision,yes,2米温度最小值（24小时）
public,wh_meteorological_predict_day_records,tem_2m_24h_max,double precision,yes,2米温度最大值（24小时）
public,wh_meteorological_predict_day_records,visib_24h,double precision,yes,能见度（24小时）
public,wh_meteorological_predict_day_records,pbl_24h,double precision,yes,行星边界层高度（24小时平均）
public,wh_meteorological_predict_day_records,pbl_24h_min,double precision,yes,行星边界层高度最小值（24小时）
public,wh_meteorological_predict_day_records,pbl_24h_max,double precision,yes,行星边界层高度最大值（24小时）
public,wh_meteorological_predict_day_records,windspeed_10m_24h,double precision,yes,10米风速（24小时平均）
public,wh_meteorological_predict_day_records,windspeed_10m_24h_min,double precision,yes,10米风速最小值（24小时）
public,wh_meteorological_predict_day_records,windspeed_10m_24h_max,double precision,yes,10米风速最大值（24小时）
public,wh_meteorological_predict_day_records,predictiontime,timestamp without time zone,yes,预测时间
public,wh_meteorological_predict_day_records,time,bigint,yes,"预报时次,如08时、20时"
public,wh_meteorological_predict_day_records,predictioninterval,bigint,yes,预测间隔（小时）
public,wh_meteorological_predict_day_records,datadate,timestamp without time zone,yes,数据日期
public,wh_meteorological_predict_day_records,create_by,bigint,yes,创建人
public,wh_meteorological_predict_day_records,create_time,timestamp without time zone,yes,创建时间
public,wh_meteorological_predict_day_records,update_by,bigint,yes,更新人
public,wh_meteorological_predict_day_records,update_time,timestamp without time zone,yes,更新时间
public,wh_meteorological_predict_day_records,del_flag,character(1),yes,删除标记：0 未删除、1 已删除
public,wh_meteorological_predict_hour_records,id,text,yes,id
public,wh_meteorological_predict_hour_records,station_id,bigint,yes,所属站点id
public,wh_meteorological_predict_hour_records,winddirect_10m_1h,double precision,yes,10米风向（小时）
public,wh_meteorological_predict_hour_records,winddirect8_10m_1h,character varying(16),yes,10米8方位风向（小时）
public,wh_meteorological_predict_hour_records,winddirect16_10m_1h,character varying(16),yes,10米16方位风向（小时）
public,wh_meteorological_predict_hour_records,windspeed_10m_1h,double precision,yes,10米风速（小时）
public,wh_meteorological_predict_hour_records,tem_2m_1h,double precision,yes,2米温度（小时）
public,wh_meteorological_predict_hour_records,hum_2m_1h,double precision,yes,2米湿度（小时）
public,wh_meteorological_predict_hour_records,dewpoint_1h,double precision,yes,露点温度（小时）
public,wh_meteorological_predict_hour_records,dtem_2m_1h,double precision,yes,2米温度1小时变化
public,wh_meteorological_predict_hour_records,dtem_2m_3h,double precision,yes,2米温度3小时变化
public,wh_meteorological_predict_hour_records,dtem_2m_6h,double precision,yes,2米温度6小时变化
public,wh_meteorological_predict_hour_records,dtem_2m_12h,double precision,yes,2米温度12小时变化
public,wh_meteorological_predict_hour_records,dtem_2m_24h,double precision,yes,2米温度24小时变化
public,wh_meteorological_predict_hour_records,rain_1h,double precision,yes,小时降雨量
public,wh_meteorological_predict_hour_records,rain_3h,double precision,yes,3小时累计降雨量
public,wh_meteorological_predict_hour_records,rain_6h,double precision,yes,6小时累计降雨量
public,wh_meteorological_predict_hour_records,rain_12h,double precision,yes,12小时累计降雨量
public,wh_meteorological_predict_hour_records,rain_24h,double precision,yes,24小时累计降雨量
public,wh_meteorological_predict_hour_records,lowcloud_1h,double precision,yes,低云量（小时）
public,wh_meteorological_predict_hour_records,midcloud_1h,double precision,yes,中云量（小时）
public,wh_meteorological_predict_hour_records,highcloud_1h,double precision,yes,高云量（小时）
public,wh_meteorological_predict_hour_records,totalcloud_1h,double precision,yes,总云量（小时）
public,wh_meteorological_predict_hour_records,pbl_1h,double precision,yes,行星边界层高度（小时）
public,wh_meteorological_predict_hour_records,height_1h,double precision,yes,边界层高度（小时）
public,wh_meteorological_predict_hour_records,pressure_1h,double precision,yes,海平面气压（小时）
public,wh_meteorological_predict_hour_records,stapress_1h,double precision,yes,地面气压（小时）
public,wh_meteorological_predict_hour_records,glw_1h,double precision,yes,长波辐射通量（小时）
public,wh_meteorological_predict_hour_records,swdown_1h,double precision,yes,短波辐射通量（小时）
public,wh_meteorological_predict_hour_records,p850inver_1h,double precision,yes,850hPa逆温层高度（小时）
public,wh_meteorological_predict_hour_records,p925inver_1h,double precision,yes,925hPa逆温层高度（小时）
public,wh_meteorological_predict_hour_records,visib_1h,double precision,yes,能见度（小时）
public,wh_meteorological_predict_hour_records,predictiontime,timestamp without time zone,yes,预测时间
public,wh_meteorological_predict_hour_records,time,bigint,yes,"预报时次,如08时、20时"
public,wh_meteorological_predict_hour_records,predictioninterval,bigint,yes,预测间隔（小时）
public,wh_meteorological_predict_hour_records,datadate,timestamp without time zone,yes,数据日期
public,wh_meteorological_predict_hour_records,create_by,bigint,yes,创建人
public,wh_meteorological_predict_hour_records,create_time,timestamp without time zone,yes,创建时间
public,wh_meteorological_predict_hour_records,update_by,bigint,yes,更新人
public,wh_meteorological_predict_hour_records,update_time,timestamp without time zone,yes,更新时间
public,wh_meteorological_predict_hour_records,del_flag,character(1),yes,删除标记：0 未删除、1 已删除
